,age1,age2,best_of,draw_size,hand1,hand2,ht1,ht2,id1,id2,ioc1,ioc2,loser1,loser2,match_num,name1,rank1,rank2,round,win,year
28521,36.4955509925,22.524298425700003,5,64,R,R,183,185,100047,100337,AUS,AUS,Bob Carmichael,,20,,134,35,2,0,1977
28525,26.9377138946,42.165639972600005,5,64,R,R,188,175,100201,100016,AUS,AUS,Syd Ball,,24,,89,13,2,0,1977
28527,25.823408624200002,26.8802190281,5,64,R,R,183,183,100236,100203,AUS,AUS,John James,,26,,146,37,2,0,1977
28532,39.4825462012,21.9466119097,5,64,R,R,173,196,100025,100362,AUS,USA,Barry Phillips Moore,,31,,126,116,2,0,1977
28533,22.0260095825,25.215605749499996,5,64,R,L,190,183,100360,100255,USA,USA,Brian Teacher,,32,,81,11,2,0,1977
28534,20.5749486653,24.375085557800002,5,64,L,L,180,180,100436,100282,USA,ARG,Nick Saviano,,33,,115,6,3,0,1977
28543,28.7939767283,22.524298425700003,5,64,R,R,188,185,100158,100337,AUS,AUS,John Bartlett,,42,,175,35,3,0,1977
28544,25.8617385352,35.0773442847,5,64,R,R,183,185,100231,100060,USA,USA,Erik Van Dillen,,43,,108,59,3,0,1977
28546,30.573579739899998,26.8802190281,5,64,R,R,188,183,100116,100203,USA,AUS,Sherwood Stewart,,45,,76,37,3,0,1977
28549,21.9466119097,25.215605749499996,5,64,R,L,196,183,100362,100255,USA,USA,Peter Fleming,,48,,116,11,3,0,1977
28552,23.230663928800002,33.4811772758,5,64,R,R,193,185,100315,100074,USA,USA,Hank Pfister,,51,,101,12,4,0,1977
28553,32.2847364819,25.4976043806,5,64,R,R,188,190,100091,100244,AUS,AUS,Colin Dibley,,52,,85,47,4,0,1977
28555,35.0773442847,42.165639972600005,5,64,R,R,185,175,100060,100016,USA,AUS,Marty Riessen,,54,,59,13,4,0,1977
28557,31.627652293,25.215605749499996,5,64,L,L,178,183,100100,100255,AUS,USA,Tony Roche,,56,,50,11,4,0,1977
28559,33.4811772758,25.4976043806,5,64,R,R,185,190,100074,100244,USA,AUS,Arthur Ashe,,58,,12,47,5,0,1977
28560,22.524298425700003,42.165639972600005,5,64,R,R,185,175,100337,100016,AUS,AUS,Mark Edmondson,,59,,35,13,5,0,1977
28561,26.8802190281,25.215605749499996,5,64,R,L,183,183,100203,100255,AUS,USA,Phil Dent,,60,,37,11,5,0,1977
28562,25.4976043806,24.375085557800002,5,64,R,L,190,180,100244,100282,AUS,ARG,John Alexander,,61,,47,6,6,0,1977
28563,42.165639972600005,25.215605749499996,5,64,R,L,175,183,100016,100255,AUS,USA,Ken Rosewall,,62,,13,11,6,0,1977
28564,24.375085557800002,25.215605749499996,5,64,L,L,180,183,100282,100255,ARG,USA,Guillermo Vilas,,63,,6,11,7,0,1977
31716,23.1813826146,26.3572895277,5,64,R,L,180,180,100397,100282,AUS,ARG,Terry Rocavert,,1,,115,2,2,0,1978
31723,26.379192334000003,24.484599589299997,5,64,R,L,180,201,100281,100339,IND,USA,Sashi Menon,,8,,157,44,2,0,1978
31724,24.1204654346,27.2991101985,5,64,R,R,178,180,100356,100252,AUS,USA,Paul Mcnamee,,9,,101,24,2,0,1978
31728,23.906913073200002,25.212867898699997,5,64,R,R,188,193,100364,100315,GBR,USA,Jonathan Smith,,13,,197,35,2,0,1978
31730,22.6803559206,27.805612594099998,5,64,R,R,183,183,100430,100236,AUS,AUS,David Carter,,15,,110,117,2,0,1978
31732,20.1916495551,44.1478439425,5,64,R,R,196,175,100564,100016,USA,AUS,Cary Stansbury,,17,,308,18,2,0,1978
31735,34.2669404517,27.0718685832,5,64,R,R,188,183,100091,100259,AUS,AUT,Colin Dibley,,20,,47,160,2,0,1978
31736,22.3216974675,26.7159479808,5,64,L,R,183,183,100443,100273,FRA,AUS,Christophe Freyss,,21,,102,42,2,0,1978
31738,17.5578370979,32.3394934976,5,64,R,R,170,183,100752,100121,IND,RSA,Ramesh Krishnan,,23,,429,58,2,0,1978
31739,24.1505817933,35.4633812457,5,64,R,R,190,185,100353,100074,USA,USA,Bruce Kleege,,24,,259,22,2,0,1978
31746,19.5811088296,28.8624229979,5,64,R,R,175,183,100600,100203,FRA,AUS,Pascal Portes,,31,,139,33,2,0,1978
31748,20.438056125899998,26.3572895277,5,64,L,L,185,180,100551,100282,AUS,ARG,Brad Drewett,,33,,228,2,3,0,1978
31752,27.2991101985,23.477070499699998,5,64,R,R,180,185,100252,100383,USA,AUS,Tim Gullikson,,37,,24,98,3,0,1978
31755,27.805612594099998,26.3956194387,5,64,R,R,183,183,100236,100280,AUS,POL,John James,,40,,117,15,3,0,1978
31756,32.555783709800004,44.1478439425,5,64,R,R,188,175,100116,100016,USA,AUS,Sherwood Stewart,,41,,76,18,3,0,1978
31759,32.3394934976,35.4633812457,5,64,R,R,183,185,100121,100074,RSA,USA,Raymond Moore,,44,,58,22,3,0,1978
31760,24.8405201916,27.4798083504,5,64,R,R,188,190,100326,100244,NZL,AUS,Russell Simpson,,45,,146,16,3,0,1978
31761,24.128678986999997,38.4777549624,5,64,R,R,188,183,100354,100047,RSA,AUS,Bernard Mitton,,46,,73,182,3,0,1978
31767,26.3956194387,25.212867898699997,5,64,R,R,183,193,100280,100315,POL,USA,Wojtek Fibak,,52,,15,35,4,0,1978
31768,44.1478439425,27.0718685832,5,64,R,R,175,183,100016,100259,AUS,AUT,Ken Rosewall,,53,,18,160,4,0,1978
31769,26.7159479808,35.4633812457,5,64,R,R,183,185,100273,100074,AUS,USA,Kim Warwick,,54,,42,22,4,0,1978
31770,38.4777549624,27.4798083504,5,64,R,R,183,190,100047,100244,AUS,AUS,Bob Carmichael,,55,,182,16,4,0,1978
31772,33.6098562628,26.3572895277,5,64,L,L,178,180,100100,100282,AUS,ARG,Tony Roche,,57,,26,2,5,0,1978
31774,27.0718685832,35.4633812457,5,64,R,R,183,185,100259,100074,AUT,USA,Peter Feigl,,59,,160,22,5,0,1978
31776,25.212867898699997,26.3572895277,5,64,R,L,193,180,100315,100282,USA,ARG,Hank Pfister,,61,,35,2,6,0,1978
33924,22.7926078029,27.351129363400002,5,64,R,L,180,180,100474,100282,NZL,ARG,Chris Lewis NZL,,1,,40,3,2,0,1979
33927,21.4318959617,24.4709103354,5,64,L,R,185,185,100551,100383,AUS,AUS,Brad Drewett,,4,,133,65,2,0,1979
33932,33.549623545500005,25.478439425100003,5,64,R,L,188,201,100116,100339,USA,USA,Sherwood Stewart,,9,,60,37,2,0,1979
33934,22.3353867214,25.8343600274,5,64,R,R,183,188,100495,100326,AUS,NZL,Wayne Hampson,,11,,436,108,2,0,1979
33935,27.373032169699997,25.1143052704,5,64,R,R,180,178,100281,100356,IND,AUS,Sashi Menon,,12,,136,120,2,0,1979
33939,25.626283367600003,28.569472963699997,5,64,R,R,183,175,100332,100243,HUN,USA,Balazs Taroczy,,16,,20,205,2,0,1979
33941,24.1752224504,33.3333333333,5,64,R,R,180,183,100397,100121,AUS,RSA,Terry Rocavert,,18,,116,138,2,0,1979
33943,39.4715947981,27.7097878166,5,64,R,R,183,183,100047,100273,AUS,AUS,Bob Carmichael,,20,,133,41,2,0,1979
33944,19.197809719400002,27.290896646100002,5,64,R,R,175,185,100699,100285,AUS,AUS,Chris Johnstone,,21,,555,142,2,0,1979
33947,26.206707734400002,29.9137577002,5,64,R,R,193,188,100315,100201,USA,AUS,Hank Pfister,,24,,29,294,2,0,1979
33954,22.398357289499998,35.2607802875,5,64,R,R,193,188,100492,100091,USA,AUS,John Austin,,31,,97,115,2,0,1979
33960,23.6741957563,25.478439425100003,5,64,R,L,183,201,100430,100339,AUS,USA,David Carter,,37,,139,37,3,0,1979
33961,25.8343600274,25.1143052704,5,64,R,R,188,178,100326,100356,NZL,AUS,Russell Simpson,,38,,108,120,3,0,1979
33964,33.3333333333,23.2607802875,5,64,R,R,183,188,100121,100446,RSA,USA,Raymond Moore,,41,,138,84,3,0,1979
33965,28.7994524298,27.7097878166,5,64,R,R,183,183,100236,100273,AUS,AUS,John James,,42,,102,41,3,0,1979
33969,22.7734428474,25.5003422313,5,64,R,R,180,185,100475,100337,USA,AUS,Matt Mitchell,,46,,220,79,3,0,1979
33972,24.4709103354,27.351129363400002,5,64,R,L,185,180,100383,100282,AUS,ARG,Peter Mcnamara,,49,,65,3,4,0,1979
33974,25.1143052704,25.478439425100003,5,64,R,L,178,201,100356,100339,AUS,USA,Paul Mcnamee,,51,,120,37,4,0,1979
33975,28.569472963699997,20.993839835699998,5,64,R,L,175,185,100243,100574,USA,USA,Steve Krulevitz,,52,,205,301,4,0,1979
33976,27.7097878166,23.2607802875,5,64,R,R,183,188,100273,100446,AUS,USA,Kim Warwick,,53,,41,84,4,0,1979
33977,29.9137577002,27.290896646100002,5,64,R,R,188,185,100201,100285,AUS,AUS,Syd Ball,,54,,294,142,4,0,1979
33979,34.603696098600004,35.2607802875,5,64,L,R,178,188,100100,100091,AUS,AUS,Tony Roche,,56,,32,115,4,0,1979
33980,29.856262833699997,27.351129363400002,5,64,R,L,183,180,100203,100282,AUS,ARG,Phil Dent,,57,,87,3,5,0,1979
33981,20.993839835699998,25.478439425100003,5,64,L,L,185,201,100574,100339,USA,USA,Peter Rennert,,58,,301,37,5,0,1979
33982,27.290896646100002,23.2607802875,5,64,R,R,185,188,100285,100446,AUS,USA,Rod Frawley,,59,,142,84,5,0,1979
33983,25.5003422313,35.2607802875,5,64,R,R,185,188,100337,100091,AUS,AUS,Mark Edmondson,,60,,79,115,5,0,1979
33984,25.478439425100003,27.351129363400002,5,64,L,L,201,180,100339,100282,USA,ARG,Victor Amaya,,61,,37,3,6,0,1979
33985,35.2607802875,23.2607802875,5,64,R,R,188,188,100091,100446,AUS,USA,Colin Dibley,,62,,115,84,6,0,1979
33986,23.2607802875,27.351129363400002,5,64,R,L,188,180,100446,100282,USA,ARG,John Sadri,,63,,84,3,7,0,1979
40239,24.681724845999998,28.3586584531,5,64,R,L,183,180,100430,100282,AUS,ARG,David Carter,,1,,145,4,2,0,1980
40243,33.700205338800004,30.8637919233,5,64,R,R,188,183,100135,100203,NZL,AUS,Onny Parun,,5,,100,40,2,0,1980
40244,21.6563997262,22.970568104,5,64,L,R,188,188,100597,100515,USA,ISR,Jay Lapidus,,6,,283,57,2,0,1980
40247,26.4202600958,22.439425051300002,5,64,R,L,183,185,100342,100551,USA,AUS,Vitas Gerulaitis,,9,,9,115,2,0,1980
40248,20.810403833,28.7255304586,5,64,R,R,196,178,100655,100272,USA,USA,Fritz Buehning,,10,,41,52,2,0,1980
40249,29.8069815195,22.945927447,5,64,R,R,183,180,100236,100519,AUS,USA,John James,,11,,209,203,2,0,1980
40250,19.7837097878,24.1177275838,5,64,R,R,185,185,100726,100452,AUS,USA,Greg Whitecross,,12,,193,26,2,0,1980
40252,28.3805612594,19.9945242984,5,64,R,R,180,183,100281,100713,IND,AUS,Sashi Menon,,14,,123,136,2,0,1980
40254,29.4811772758,26.485968514699998,5,64,R,L,190,201,100244,100339,AUS,USA,John Alexander,,16,,111,16,2,0,1980
40255,20.3969883641,26.009582477800002,5,64,R,R,190,190,100689,100360,USA,USA,Tim Mayotte,,17,,171,17,2,0,1980
40257,27.2142368241,36.2683093771,5,64,R,R,193,188,100315,100091,USA,AUS,Hank Pfister,,19,,75,95,2,0,1980
40258,20.6078028747,23.405886379200002,5,64,R,R,193,193,100676,100492,FRA,USA,Yannick Noah,,20,,21,98,2,0,1980
40259,23.8001368925,26.12183436,5,64,R,R,180,178,100474,100356,NZL,AUS,Chris Lewis NZL,,21,,66,33,2,0,1980
40260,24.0027378508,20.205338809,5,64,R,R,178,175,100461,100699,USA,AUS,Billy Martin,,22,,118,137,2,0,1980
40261,31.9041752225,26.507871321,5,64,R,R,188,185,100173,100337,USA,AUS,Andrew Pattison,,23,,58,102,2,0,1980
40262,29.300479123899997,22.3627652293,5,64,L,R,180,185,100253,100555,USA,ARG,Tom Gullikson,,24,,64,8,2,0,1980
40263,21.0924024641,28.9144421629,5,64,L,R,180,183,100631,100261,USA,USA,Tim Wilkison,,25,,85,11,2,0,1980
40264,17.459274469500002,30.921286789899998,5,64,R,R,178,188,100942,100201,FRA,AUS,Thierry Tulasne,,26,,113,146,2,0,1980
40265,25.18275154,31.4387405886,5,64,R,R,180,173,100397,100182,AUS,USA,Terry Rocavert,,27,,121,203,2,0,1980
40266,29.073237508600002,25.478439425100003,5,64,R,R,183,185,100259,100383,AUT,AUS,Peter Feigl,,28,,77,39,2,0,1980
40267,25.930184804899998,21.582477755,5,64,R,R,196,175,100362,100600,USA,FRA,Peter Fleming,,29,,35,61,2,0,1980
40270,28.2984257358,20.8049281314,5,64,R,R,185,188,100285,100656,AUS,USA,Rod Frawley,,32,,43,6,2,0,1980
40273,22.970568104,30.8637919233,5,64,R,R,188,183,100515,100203,ISR,AUS,Shlomo Glickstein,,35,,57,40,3,0,1980
40274,25.9082819986,24.2683093771,5,64,R,R,188,188,100364,100446,GBR,USA,Jonathan Smith,,36,,130,14,3,0,1980
40275,28.7255304586,22.439425051300002,5,64,R,L,178,185,100272,100551,USA,AUS,Sandy Mayer,,37,,52,115,3,0,1980
40276,22.945927447,24.1177275838,5,64,R,R,180,185,100519,100452,USA,USA,Scott Mccain,,38,,203,26,3,0,1980
40277,19.9945242984,28.717316906199997,5,64,R,R,183,183,100713,100273,AUS,AUS,John Fitzgerald,,39,,136,36,3,0,1980
40278,24.0574948665,26.485968514699998,5,64,R,L,173,201,100456,100339,USA,USA,Ferdi Taygan,,40,,81,16,3,0,1980
40280,36.2683093771,23.405886379200002,5,64,R,R,188,193,100091,100492,AUS,USA,Colin Dibley,,42,,95,98,3,0,1980
40281,20.205338809,26.12183436,5,64,R,R,175,178,100699,100356,AUS,AUS,Chris Johnstone,,43,,137,33,3,0,1980
40282,22.3627652293,26.507871321,5,64,R,R,185,185,100555,100337,ARG,AUS,Jose Luis Clerc,,44,,8,102,3,0,1980
40283,30.921286789899998,28.9144421629,5,64,R,R,188,183,100201,100261,AUS,USA,Syd Ball,,45,,146,11,3,0,1980
40284,31.4387405886,25.478439425100003,5,64,R,R,173,185,100182,100383,USA,AUS,Mike Estep,,46,,203,39,3,0,1980
40286,20.8049281314,26.2778918549,5,64,R,R,188,190,100656,100345,USA,USA,Ivan Lendl,,48,,6,53,3,0,1980
40288,30.8637919233,24.2683093771,5,64,R,R,183,188,100203,100446,AUS,USA,Phil Dent,,50,,40,14,4,0,1980
40289,22.439425051300002,24.1177275838,5,64,L,R,185,185,100551,100452,AUS,USA,Brad Drewett,,51,,115,26,4,0,1980
40290,26.485968514699998,28.717316906199997,5,64,L,R,201,183,100339,100273,USA,AUS,Victor Amaya,,52,,16,36,4,0,1980
40291,23.405886379200002,26.009582477800002,5,64,R,R,193,190,100492,100360,USA,USA,John Austin,,53,,98,17,4,0,1980
40292,26.507871321,26.12183436,5,64,R,R,185,178,100337,100356,AUS,AUS,Mark Edmondson,,54,,102,33,4,0,1980
40293,28.9144421629,25.478439425100003,5,64,R,R,183,185,100261,100383,USA,AUS,Brian Gottfried,,55,,11,39,4,0,1980
40295,24.2683093771,28.3586584531,5,64,R,L,188,180,100446,100282,USA,ARG,John Sadri,,57,,14,4,5,0,1980
40296,24.1177275838,28.717316906199997,5,64,R,R,185,183,100452,100273,USA,AUS,Bill Scanlon,,58,,26,36,5,0,1980
40297,26.12183436,26.009582477800002,5,64,R,R,178,190,100356,100360,AUS,USA,Paul Mcnamee,,59,,33,17,5,0,1980
40299,28.3586584531,28.717316906199997,5,64,L,R,180,183,100282,100273,ARG,AUS,Guillermo Vilas,,61,,4,36,6,0,1980
40300,25.478439425100003,26.009582477800002,5,64,R,R,185,190,100383,100360,AUS,USA,Peter Mcnamara,,62,,39,17,6,0,1980
40301,28.717316906199997,26.009582477800002,5,64,R,R,183,190,100273,100360,AUS,USA,Kim Warwick,,63,,36,17,7,0,1980
42714,18.841889117,29.3524982888,5,64,R,L,188,180,100893,100282,SWE,ARG,Joakim Nystrom,,1,,440,4,2,0,1981
42715,18.6173853525,24.421629021199998,5,64,R,R,180,178,100923,100489,AUS,USA,Wally Masur,,2,,423,325,2,0,1981
42716,23.0335386721,19.6495550992,5,64,R,R,185,178,100573,100821,USA,SWE,Ron Hightower,,3,,344,115,2,0,1981
42717,23.1841204654,28.2080766598,5,64,R,R,190,193,100565,100315,USA,USA,Lloyd Bourne,,4,,292,75,2,0,1981
42718,20.9883641342,31.8576317591,5,64,R,R,183,183,100713,100203,AUS,AUS,John Fitzgerald,,5,,136,40,2,0,1981
42719,21.1991786448,22.521560574899997,5,64,R,R,175,178,100699,100605,AUS,AUS,Chris Johnstone,,6,,137,198,2,0,1981
42721,23.4332648871,29.711156741999996,5,64,L,R,185,183,100551,100273,AUS,AUS,Brad Drewett,,8,,115,36,2,0,1981
42722,20.7775496235,30.1930184805,5,64,R,L,185,183,100726,100255,AUS,USA,Greg Whitecross,,9,,193,13,2,0,1981
42727,25.475701574299997,25.300479123899997,5,64,R,R,190,188,100440,100445,RSA,USA,Eddie Edwards,,14,,106,403,2,0,1981
42728,34.6940451745,18.453114305299998,5,64,R,R,188,178,100135,100942,NZL,FRA,Onny Parun,,15,,100,113,2,0,1981
42729,21.8042436687,30.4750171116,5,64,R,R,196,190,100655,100244,USA,AUS,Fritz Buehning,,16,,41,111,2,0,1981
42731,22.0862422998,22.7077344285,5,64,L,R,180,193,100631,100592,USA,USA,Tim Wilkison,,18,,85,96,2,0,1981
42734,35.4332648871,24.7939767283,5,64,R,R,183,180,100119,100474,ROU,NZL,Ilie Nastase,,21,,79,66,2,0,1981
42735,26.9021218344,23.107460643400003,5,64,R,R,188,183,100364,100570,GBR,USA,Jonathan Smith,,22,,130,269,2,0,1981
42745,25.6755646817,26.4722792608,5,64,R,R,183,185,100430,100383,AUS,AUS,David Carter,,32,,145,39,2,0,1981
42746,24.421629021199998,29.3524982888,5,64,R,L,178,180,100489,100282,USA,ARG,Larry Stefanki,,33,,325,4,3,0,1981
42747,19.6495550992,28.2080766598,5,64,R,R,178,193,100821,100315,SWE,USA,Hans Simonsson,,34,,115,75,3,0,1981
42748,22.521560574899997,31.8576317591,5,64,R,R,178,183,100605,100203,AUS,AUS,Charlie Fancutt,,35,,198,40,3,0,1981
42749,20.9691991786,29.711156741999996,5,64,L,R,175,183,100715,100273,USA,AUS,Jim Gurfein,,36,,219,36,3,0,1981
42750,30.1930184805,29.2922655715,5,64,L,R,183,185,100255,100285,USA,AUS,Roscoe Tanner,,37,,13,43,3,0,1981
42751,19.4360027379,23.9644079398,5,64,L,R,180,188,100844,100515,FRA,ISR,Jerome Potier,,38,,325,57,3,0,1981
42753,18.453114305299998,30.4750171116,5,64,R,R,178,190,100942,100244,FRA,AUS,Thierry Tulasne,,40,,113,111,3,0,1981
42754,22.7077344285,21.3908281999,5,64,R,R,193,190,100592,100689,USA,USA,Robert Vant Hof,,41,,96,171,3,0,1981
42755,27.835728952800004,27.2717316906,5,64,R,R,188,190,100326,100345,NZL,USA,Russell Simpson,,42,,76,53,3,0,1981
42756,23.107460643400003,24.7939767283,5,64,R,R,183,180,100570,100474,USA,NZL,Marty Davis,,43,,269,66,3,0,1981
42758,31.9151266256,27.5017111567,5,64,R,R,188,185,100201,100337,AUS,AUS,Syd Ball,,45,,146,102,3,0,1981
42762,29.3524982888,28.2080766598,5,64,L,R,180,193,100282,100315,ARG,USA,Guillermo Vilas,,49,,4,75,4,0,1981
42763,31.8576317591,29.711156741999996,5,64,R,R,183,183,100203,100273,AUS,AUS,Phil Dent,,50,,40,36,4,0,1981
42764,29.2922655715,23.9644079398,5,64,R,R,185,188,100285,100515,AUS,ISR,Rod Frawley,,51,,43,57,4,0,1981
42765,30.4750171116,25.300479123899997,5,64,R,R,190,188,100244,100445,AUS,USA,John Alexander,,52,,111,403,4,0,1981
42766,27.2717316906,21.3908281999,5,64,R,R,190,190,100345,100689,USA,USA,Pat Dupre,,53,,53,171,4,0,1981
42767,24.7939767283,23.720739219699997,5,64,R,R,180,175,100474,100532,NZL,USA,Chris Lewis NZL,,54,,66,18,4,0,1981
42770,29.711156741999996,28.2080766598,5,64,R,R,183,193,100273,100315,AUS,USA,Kim Warwick,,57,,36,75,5,0,1981
42771,23.9644079398,25.300479123899997,5,64,R,R,188,188,100515,100445,ISR,USA,Shlomo Glickstein,,58,,57,403,5,0,1981
42772,21.3908281999,23.720739219699997,5,64,R,R,190,175,100689,100532,USA,USA,Tim Mayotte,,59,,171,18,5,0,1981
42773,26.4722792608,27.5017111567,5,64,R,R,185,185,100383,100337,AUS,AUS,Peter Mcnamara,,60,,39,102,5,0,1981
42774,28.2080766598,25.300479123899997,5,64,R,R,193,188,100315,100445,USA,USA,Hank Pfister,,61,,75,403,6,0,1981
42775,27.5017111567,23.720739219699997,5,64,R,R,185,175,100337,100532,AUS,USA,Mark Edmondson,,62,,102,18,6,0,1981
42776,25.300479123899997,23.720739219699997,5,64,R,R,188,175,100445,100532,USA,USA,Steve Denton,,63,,403,18,7,0,1981
51613,25.363449692,17.6043805613,5,96,R,R,183,183,100495,101138,AUS,AUS,Wayne Hampson,,4,,206,44,1,0,1983
51614,20.6762491444,24.194387405900002,5,96,R,R,178,198,100821,100567,SWE,USA,Hans Simonsson,,5,,46,30,1,0,1983
51615,21.8042436687,22.0150581793,5,96,R,R,185,183,100726,100713,AUS,AUS,Greg Whitecross,,6,,272,78,1,0,1983
51616,31.0937713895,33.273100616,5,96,R,R,183,193,100259,100186,AUT,USA,Peter Feigl,,7,,137,82,1,0,1983
51618,19.9726214921,31.3210130048,5,96,R,R,196,180,100887,100252,USA,USA,Eric Korita,,9,,240,150,1,0,1983
51619,24.2108145106,31.5017111567,5,96,R,R,190,190,100565,100244,USA,AUS,Lloyd Bourne,,10,,73,31,1,0,1983
51620,18.9924709103,27.3319644079,5,96,R,R,175,183,100993,100392,FRA,USA,Loic Courteau,,11,,166,248,1,0,1983
51621,25.4483230664,22.819986310700003,5,96,R,L,178,180,100489,100657,USA,USA,Larry Stefanki,,12,,223,143,1,0,1983
51622,23.014373716599998,19.780971937,5,96,L,R,180,178,100638,100905,NZL,USA,David Mustard,,13,,247,79,1,0,1983
51623,25.327857631799997,28.5284052019,5,96,R,R,183,185,100496,100337,USA,AUS,Charles Buzz Strode,,14,,191,24,1,0,1983
51624,27.107460643400003,19.8685831622,5,96,R,R,185,188,100403,100893,GER,SWE,Rolf Gehring,,15,,261,167,1,0,1983
51626,17.5003422313,22.642026009600002,5,96,R,R,173,188,101158,100675,AUS,AUS,John Frawley,,17,,294,250,1,0,1983
51627,25.8015058179,24.005475701599998,5,96,R,R,180,185,100475,100575,USA,USA,Matt Mitchell,,18,,110,103,1,0,1983
51629,21.401779602999998,28.2984257358,5,96,R,R,185,190,100763,100345,USA,USA,Brad Gilbert,,20,,54,82,1,0,1983
51630,21.212867898699997,22.225872689899997,5,96,L,R,185,175,100780,100699,USA,AUS,Mike De Palmer,,21,,51,132,1,0,1983
51631,28.8624229979,27.2717316906,5,96,R,R,188,185,100326,100393,NZL,BRA,Russell Simpson,,22,,50,37,1,0,1983
51632,30.7378507871,31.2197125257,5,96,R,L,183,183,100273,100255,AUS,USA,Kim Warwick,,23,,42,43,1,0,1983
51633,23.548254620100003,23.515400410700003,5,96,R,R,178,188,100605,100606,AUS,USA,Charlie Fancutt,,24,,207,89,1,0,1983
51634,25.426420260100002,24.4599589322,5,96,R,L,193,185,100492,100551,USA,AUS,John Austin,,25,,616,116,1,0,1983
51635,18.6255989049,19.5400410678,5,96,R,R,190,188,101036,100934,SVK,USA,Miloslav Mecir,,26,,215,289,1,0,1983
51636,23.6769336071,17.5085557837,5,96,L,R,188,185,100597,101154,USA,AUS,Jay Lapidus,,27,,39,450,1,0,1983
51637,25.4072553046,19.6440793977,5,96,R,R,193,180,100493,100923,USA,AUS,Eric Sherbeck,,28,,273,125,1,0,1983
51638,19.9726214921,31.3210130048,5,96,R,R,196,180,100887,100252,USA,USA,Eric Korita,,29,,240,150,1,0,1983
51640,17.9082819986,24.6078028747,5,96,R,R,175,178,101109,100540,FRA,USA,Tarik Benhabiles,,31,,616,90,1,0,1983
51641,23.370294319,24.7036276523,5,96,R,R,183,190,100618,100535,USA,USA,Leif Shiras,,32,,408,177,1,0,1983
51642,27.928815879499997,22.8254620123,5,96,R,R,188,188,100364,100656,GBR,USA,Jonathan Smith,,33,,192,3,2,0,1983
51644,16.6324435318,17.6043805613,5,96,L,R,178,183,101256,101138,AUS,AUS,Mark Kratzmann,,35,,616,44,2,0,1983
51645,21.0978781656,28.0301163587,5,96,L,R,180,190,100790,100360,NZL,USA,Bruce Derlin,,36,,193,18,2,0,1983
51646,24.194387405900002,25.8206707734,5,96,R,R,198,180,100567,100474,USA,NZL,Chip Hooper,,37,,30,57,2,0,1983
51647,32.8843258042,22.0150581793,5,96,R,R,183,183,100203,100713,AUS,AUS,Phil Dent,,38,,65,78,2,0,1983
51648,16.9555099247,33.273100616,5,96,R,R,188,193,101222,100186,SWE,USA,Stefan Edberg,,39,,523,82,2,0,1983
51649,21.9958932238,26.6228610541,5,96,L,R,175,190,100715,100434,USA,CZE,Jim Gurfein,,40,,118,23,2,0,1983
51650,22.006844627,23.805612594099998,5,96,L,R,183,178,100714,100586,AUS,USA,Broderick Dyke,,41,,179,14,2,0,1983
51652,24.134154688600002,27.3319644079,5,96,R,R,183,183,100570,100392,USA,USA,Marty Davis,,43,,141,248,2,0,1983
51653,18.8446269678,22.819986310700003,5,96,R,L,188,180,101013,100657,SWE,USA,Henrik Sundstrom,,44,,82,143,2,0,1983
51654,19.780971937,22.417522245,5,96,R,R,178,190,100905,100689,USA,USA,Sammy Giammalva Jr,,45,,79,29,2,0,1983
51655,20.717316906199997,28.5284052019,5,96,R,R,183,185,100815,100337,USA,AUS,David Pate,,46,,203,24,2,0,1983
51656,30.3189596167,19.8685831622,5,96,R,R,185,188,100285,100893,AUS,SWE,Rod Frawley,,47,,87,167,2,0,1983
51657,28.4407939767,23.490759753600003,5,96,R,R,183,183,100342,100609,USA,HUN,Vitas Gerulaitis,,48,,5,130,2,0,1983
51658,22.5790554415,24.747433264899996,5,96,R,R,193,175,100681,100532,USA,USA,Morris Skip Strode,,49,,127,12,2,0,1983
51659,22.642026009600002,24.005475701599998,5,96,R,R,188,185,100675,100575,AUS,USA,John Mccurdy,,50,,250,103,2,0,1983
51661,28.2984257358,26.3271731691,5,96,R,R,190,188,100345,100445,USA,USA,Pat Dupre,,52,,82,13,2,0,1983
51662,22.225872689899997,28.1423682409,5,96,R,R,175,178,100699,100356,AUS,AUS,Chris Johnstone,,53,,132,33,2,0,1983
51663,24.402464065700002,27.2717316906,5,96,R,R,183,185,100553,100393,NGR,BRA,Nduka Odizor,,54,,80,37,2,0,1983
51664,23.515400410700003,31.2197125257,5,96,R,L,188,183,100606,100255,USA,USA,Mike Bauer,,55,,89,43,2,0,1983
51665,20.917180013699998,18.3655030801,5,96,L,R,185,183,100797,101062,USA,SWE,Ben Testerman,,56,,135,7,2,0,1983
51666,24.4599589322,21.475701574299997,5,96,L,R,185,180,100551,100757,AUS,SWE,Brad Drewett,,57,,116,60,2,0,1983
51667,23.0718685832,19.5400410678,5,96,R,R,190,188,100635,100934,USA,USA,Mark Dickson,,58,,40,289,2,0,1983
51668,17.5085557837,19.6440793977,5,96,R,R,185,180,101154,100923,AUS,AUS,Simon Youl,,59,,450,125,2,0,1983
51672,24.6078028747,21.5797399042,5,96,R,R,178,170,100540,100752,USA,IND,Drew Gitlin,,63,,90,100,2,0,1983
51673,24.7036276523,23.8795345654,5,96,R,L,190,180,100535,100581,USA,USA,Tony Giammalva,,64,,177,1,2,0,1983
